probe,gene
233819_s_at,LTN1
233820_at,FAS
233823_at,FAM184B
233825_s_at,CD99L2
233827_s_at,SUPT16H
233828_at,LOC105373860
233829_at,TLDC2
233830_at,LOC90246
233831_at,LOC100291666
233835_at,LOC90246
233836_at,TNRC6A
233837_at,GGT1
233839_at,EFCAB6
233840_at,LOC100130950
233841_s_at,SUDS3
233842_x_at,RTF2
233843_at,ZBTB12
233844_at,CD99L2
233846_at,CCDC85A
233848_x_at,ZNF221
233849_s_at,ARHGAP5
233850_s_at,EBF4
233851_s_at,TOR3A
233852_at,POLH
233854_x_at,KLK4
233855_at,SCIMP
233857_s_at,ASB2
233859_at,CEP128
233863_at,CASZ1
233864_s_at,VPS35
233865_at,NPAS3
233866_at,KLHL5
233868_x_at,ADAM33
233869_x_at,DKFZP586B0319
233870_at,NAV1
233872_x_at,ARHGAP5
233873_x_at,MTPAP
233874_at,SLAIN2
233878_s_at,XRN2
233880_at,RNF213
233881_s_at,TOLLIP
233882_s_at,SEMA6D
233883_at,SNX24
233884_at,HIVEP3
233885_at,ARHGAP33
233887_at,ADGRG6
233888_s_at,SRGAP1
233889_at,TBX18
233891_at,MUC3A
233892_at,GRIN3B
233893_s_at,UVSSA
233894_x_at,COL26A1
233895_at,ANKRD24
233896_s_at,PAPLN
233897_at,FEZF2
233898_s_at,FGFR1OP2
233899_x_at,ZBTB10
233902_at,GUCA1C
233903_s_at,ARHGEF26
233905_at,SUN5
233907_s_at,SERTAD4
233910_at,TMEFF2
233911_s_at,PPM1H
233912_x_at,ELMOD2
233913_at,WFDC10A
233914_s_at,SBF2
233915_at,KIAA0825
233916_at,NYAP2
233917_s_at,MOV10
233918_at,DCDC2B
233919_s_at,HABP4
233923_at,ARHGAP42
233924_s_at,EXOC6
233928_at,ADAMTS9-AS1
233930_at,DMRT3
233933_s_at,OTUD5
233935_at,TNFSF14
233936_s_at,GGNBP2
233937_at,GGNBP2
233938_at,C11orf86
233939_at,REXO1
233941_at,LRRC74A
233942_at,CYP51A1-AS1
233943_x_at,PLEKHA8
233945_at,UGGT2
233946_at,SMU1
233947_s_at,TBX5-AS1
233948_at,TBX5-AS1
233949_s_at,MYH7B
233950_at,CADPS
233952_s_at,ZBTB21
233953_at,GUCA1C
233954_at,MFSD14B
233955_x_at,CXXC5
233959_at,ADCY10P1
233960_s_at,LOC115110
233962_at,FAM83C-AS1
233963_at,H2BFXP
233965_at,TBX5-AS1
233966_at,NTNG1
233968_at,CST11
233969_at,IGLC1
233970_s_at,TRMT6
233971_at,FAM166A
233972_s_at,FEZF2
233973_at,LYZL1
233974_s_at,NIBAN2
233975_at,PRNT
233977_at,GREB1L
233978_at,PTPRE
233979_s_at,ESPN
233980_s_at,VWF
233981_at,RCL1
233982_x_at,STYXL1
233983_at,TGM6
233985_x_at,PPP1R9A
233986_s_at,PLEKHG2
233987_at,TFAP2D
233988_x_at,SCUBE1
233990_at,SMG9
233992_x_at,ZNF445
233993_at,MUC3A
233996_x_at,EYS
233999_s_at,TTC26
234000_s_at,HACD3
234001_s_at,ARFGAP1
234002_at,ABHD16B
234003_at,ENOX2
234004_at,TTC28
234005_x_at,STK36
234006_s_at,TMEM234
234007_at,DEFB121
234008_s_at,CES3
234013_at,YME1L1
234014_at,NPAS3
234016_at,FAM95A
234017_at,LINC00923
234018_s_at,SEL1L2
234021_at,EML2
234023_s_at,CENPJ
234024_at,CBLN4
234026_at,EML2-AS1
234027_at,ITPRID1
234029_at,PCDHGB8P
234031_at,NOL4L
234035_at,HNRNPM
234039_at,TANC1
234040_at,HELLS
234045_x_at,BHLHE23
234048_s_at,EPG5
234049_at,FAM86B3P
234050_at,TAGAP
234055_s_at,GZF1
234060_at,SARM1
234066_at,IL1RL1
234068_s_at,AP2A1
234071_at,DEPTOR
234072_at,SEMA4A
234073_at,SDK2
234078_at,ADAMTS9-AS2
234082_at,LOC100505874
234085_at,CCDC169
234089_at,PRKCE
234092_s_at,TM6SF2
234093_at,ZNF326
234094_x_at,DNAJC21
234096_at,PACRG
234098_at,SOBP
234102_at,RASL11B
234103_at,KCNT2
234106_s_at,FLYWCH1
234107_s_at,DTD1
234108_at,TAS2R45
234109_x_at,ONECUT3
234110_at,LOC283075
234111_at,ZNF81
234114_at,ZNRD1
234115_s_at,ZNRD1
234116_at,GJD4
234117_at,NPSR1-AS1
234120_at,LOC105376379
234121_at,LOC100129069
234127_at,LOC105378749
234129_at,ARHGEF12
234130_at,LDB3
234132_at,USP45
234133_s_at,TMEM116
234138_at,LOC105378749
234139_s_at,LOC105378749
234140_s_at,STIM2
234141_s_at,LOC286059
234146_at,B3GAT2
234147_at,LOC286059
234163_at,UBE3A
234165_at,PTGDR
234166_at,UBE3A
234167_at,NIFK
234168_at,TAF15
234169_at,MYCN
234171_at,LINC01267
234177_at,LOC101927950
234180_at,CCDC102B
234191_at,BCL2L14
234192_s_at,GKAP1
234195_at,TNFRSF10C
234197_at,ACSM1
234198_at,PROM2
234210_x_at,ACTR2
234212_at,ACTR2
234216_at,FLJ21408
234219_at,LOC101928820
234220_at,CADPS
234226_at,OPN4
234231_at,CASP16P
234233_s_at,EMP1
234234_at,LOC101929705
234236_at,AMBRA1
234237_s_at,AMBRA1
234238_at,MAP1LC3B2
234240_at,GSN
234241_at,SCAMP5
234243_at,RPF1
234244_at,RPF1
234250_at,LOC100506405
234253_at,MYCN
234254_at,RPL7AP9
234257_at,TNS3
234265_at,PPP1R12C
234267_at,LINC01016
234268_at,SLC2A13
234271_at,OTOP2
234272_at,LOC100653005
234279_at,TNFAIP8L3
234280_at,REG3A
234284_at,GNG8
234285_at,SYNGAP1
234286_at,PPP1R12C
234288_at,LOC101929628
234290_x_at,MYH14
234291_s_at,SLC6A20
234292_s_at,ZKSCAN7
234293_x_at,HRES1
234294_x_at,GATAD2A
234295_at,DBR1
234296_s_at,TEX11
234298_at,MYCN
234299_s_at,NIN
234300_s_at,ZFP28
234301_s_at,TFB1M
234302_s_at,ALKBH5
234303_s_at,GPR85
234305_s_at,GSDMC
234306_s_at,SLAMF7
234307_s_at,KIF26A
234308_at,TUBGCP6
234310_s_at,SUSD2
234312_s_at,ACSS2
234313_at,NCOR1
234314_at,RALGAPA2
234315_at,BACH1
234316_x_at,KLK12
234317_s_at,STOX2
234318_x_at,NDOR1
234319_at,STOX2
234320_at,CD244
234321_x_at,NHSL1
234323_at,THSD4
234324_at,NHSL1
234325_at,M1AP
234327_at,LOC105370888
234329_at,CLIC5
234331_s_at,LRATD1
234332_at,NUB1
234333_at,NEXMIF
234334_s_at,LAMB4
234335_s_at,LRATD1
234336_s_at,TTLL9
234337_at,TTLL9
234338_s_at,ZBTB47
234341_x_at,LOC91548
234342_at,FAM20C
234343_s_at,RASAL2
234344_at,LOC100288675
234345_at,LOC101929683
234347_s_at,DENR
234349_at,SSPO
234350_at,IGLC1
234351_x_at,TRPS1
234352_x_at,POLB
234353_at,CATSPERG
234354_x_at,ERBB2
234355_s_at,DISP3
234356_at,MYRF-AS1
234359_at,LOC105378948
234361_at,CREB3L3
234362_s_at,CTLA4
234363_at,OR6B1
234367_x_at,TMPRSS6
234370_at,VSIG1
234376_at,MYCN
234377_at,IL23A
234379_at,FLT4
234382_x_at,HHCM
234383_x_at,ATP7B
234387_at,COL4A5
234392_at,HIST1H4PS1
234393_at,HDAC9
234394_at,ZNF124
234402_at,YME1L1
234403_at,OR1I1
234404_at,CAND2
234405_s_at,PHAX
234406_at,RGMA
234407_s_at,TRPC7
234408_at,IL17F
234409_at,ZNF354C
234410_at,GABRR3
234411_x_at,CD44
234418_x_at,CD44
234420_at,PIH2
234421_s_at,EVC
234423_x_at,LOC100996255
234424_at,LOC105377776
234426_x_at,PIH2
234427_at,YME1L1
234430_at,ANTXR1
234431_at,GSN
234433_at,LOC105373460
234436_x_at,OBP2A
234440_at,TRDV3
234443_at,CLSTN2-AS1
234445_at,ZNRD1ASP
234450_at,PROKR2
234452_at,HIBADH
234453_s_at,LRRC74A
234455_at,ZFP1
234458_at,ANPEP
234459_at,PPHLN1
234460_at,Ndufaf4
234461_at,RNF215
234462_at,CD247
234464_s_at,EME1
234465_at,EME1
234466_at,FAM20C
234469_at,OR51B4
234471_s_at,NCOA5
234472_at,GALNT13
234473_at,LOC101928697
234474_x_at,IL6ST
234475_x_at,CCKBR
234476_at,DNAH7
234479_at,PCDHB18P
234480_at,DKFZP761C1711
234483_at,ACSS1
234484_s_at,ACSS1
234486_at,OR51B2
234491_s_at,SAV1
234495_at,KLK15
234496_x_at,NYX
234498_at,M1AP
234504_at,SUN5
234506_at,LOC101929180
234511_at,ANKRD60
234513_at,ELOVL3
234514_at,SRMS
234515_at,PCGEM1
234519_at,NOBOX
234520_at,FLI1
234521_at,OR51I2
234524_at,PRDM15
234525_at,DKFZP761C1711
234526_at,OR51B6
234527_at,NCAM2
234529_at,PCGEM1
234530_s_at,ZNRD1
234533_at,BCL2L14
234536_at,SARDH
234539_at,ADARB1
234540_at,GCNT7
234541_s_at,ARHGEF12
234542_at,ARHGEF12
234544_at,ARHGEF12
234545_at,OR14J1
234551_at,OTOP2
234552_at,EPPK1
234554_at,KCNK16
234555_at,EPPK1
234561_at,SLC2A13
234568_at,SCAMP5
234570_at,ZNF71
234573_at,LOC101929718
234575_at,ZNF71
234576_at,ANPEP
234580_at,TMEM106A
234583_at,CHL1
234584_s_at,ATE1
234586_at,SARDH
234589_at,TMEM106A
234594_at,ITPK1-AS1
234595_at,CATX-1
234598_at,MYO19
234605_at,CDC14B
234607_at,ARRDC1
234608_at,LAMA3
234610_at,HSPA12B
234611_at,LGALS8-AS1
234614_at,FLI1
234617_at,OR52D1
234626_at,OR51I1
234627_at,FLJ21408
234628_at,RAB28
234631_at,KRTAP4-8
234633_at,KRTAP4-11
234635_at,KRTAP4-1
234637_at,KRTAP4-5
234639_x_at,KRTAP9-8
234644_x_at,TNFRSF10C
234647_at,PROM2
234648_s_at,NXF5
234652_at,LOC105376944
234653_at,NLRP2B
234660_s_at,DIS3
234661_at,CCDC57
234662_at,RAD21L1
234665_x_at,HHLA3
234669_x_at,EMSY
234671_at,KRTAP4-2
234672_s_at,NDC1
234673_at,HHLA2
234674_at,RAB28
234676_s_at,N6AMT1
234677_at,LOC105376689
234678_at,KRTAP4-3
234679_at,KRTAP9-3
234680_at,KRTAP17-1
234681_s_at,CHD6
234682_at,BTBD9
234684_s_at,KRTAP4-4
234685_x_at,KRTAP4-9
234686_at,SUGT1P1
234687_x_at,LIMD1
234688_x_at,CNTROB
234689_at,PTCHD4
234691_at,KRTAP2-1
234693_at,LOC105376689
234694_at,CNTROB
234695_x_at,NUTM2B
234697_x_at,TAMM41
234698_at,N6AMT1
234699_at,RNASE7
234700_s_at,RNASE7
234701_at,ANKRD11
234702_x_at,CFTR
234703_at,HHLA3
234704_at,LOC105376944
234705_at,CATX-1
234706_x_at,CFTR
234707_x_at,IGLV1-44
234708_at,SMUG1
234709_at,CAPN13
234710_s_at,PARP6
234711_s_at,BCORL1
234712_at,LINC00470
234714_x_at,ATP2B2
234716_at,ZIC1
234718_at,ANO2
234719_at,LAMA3
234720_s_at,TOB2
234721_s_at,CYP26B1
234722_x_at,OBP2B
234724_x_at,PCDHB18P
234725_s_at,SEMA4B
234726_s_at,TMEM168
234727_at,DNAH7
234728_s_at,DHX35
234729_at,PHKG1
234730_s_at,RIPK4
234732_s_at,EFCAB6
234733_s_at,FANCM
234734_s_at,TNRC6A
234735_s_at,USP21
234736_at,JPH3
234737_at,NT5DC3
234738_s_at,KLHDC4
234740_at,CDC14B
234741_at,ATP2B2
234742_at,SIRPG
234743_at,LIMD1
234744_x_at,KIF20B
234747_at,TRAPPC11
234748_x_at,KIF20B
234749_s_at,POC1A
234750_at,CACNG8
234751_s_at,NLGN3
234752_x_at,DMD
234754_at,SLC37A1
234756_at,CACNG8
234757_at,LOC100129884
234759_at,LOC100287497
234760_at,OR2H4P
234761_at,UVSSA
234762_x_at,NLN
234766_at,OR8D2
234769_at,DKFZp547J222
234770_at,OR51A1P
234771_at,DKFZp547J222
234773_x_at,LOC101928288
234774_at,R3HDML
234775_at,OR51B5
234776_at,DMBX1
234777_at,OR51M1
234782_at,KLHL31
234787_at,DKFZp564H213
234791_at,GSX1
234796_at,CABP7
234799_at,ADARB1
234801_s_at,ACSS1
234803_at,CSTL1
234804_at,PROX2
234806_at,NCKIPSD
234809_at,ZC4H2
234810_at,ZFP1
234811_at,CENPN
234812_at,LRRC59
234813_at,TMEM108
234815_at,MYCN
234816_at,CCDC197
234818_at,TMEM108
234820_at,MAS1L
234821_at,LOC101929645
234829_at,DUSP15
234830_at,FRG2EP
234831_at,LOC101929164
234832_at,ANTXR1
234833_at,LOC101927709
234835_at,LOC100506667
234840_s_at,OR5V1
234841_x_at,OBP2A
234843_s_at,KREMEN1
234844_at,ZNF407
234845_at,LOC100130370
234846_at,LOC100130370
234847_at,LINC00309
234849_at,YME1L1
234850_at,MOGAT3
234851_at,IGLC1
234853_s_at,EFCAB6
234854_at,MDN1
234855_at,NCKIPSD
234859_at,PLXNA4
234861_at,LOC93463
234863_x_at,FBXO5
234864_s_at,TRPM6
234865_at,IL23A
234866_s_at,ZNRD1ASP
234868_s_at,GFRA4
234869_at,LOC152286
234870_at,TANC1
234871_at,ADGRV1
234872_at,MYCN
234874_at,ATE1
234875_at,RPL7AP10
234876_at,COX6A1P1
234878_at,ZC3H12B
234880_x_at,KRTAP1-3
234888_at,CACHD1
234890_at,LOC100288175
234891_at,LOC81787
234893_s_at,DNAH6
234894_at,ITIH6
234895_at,CTLA4
234899_at,H2BFM
234902_s_at,ZNF416
234903_at,OR2B3
234904_x_at,ELAVL4
234905_at,DKFZP434H168
234907_x_at,POLB
234908_s_at,DSCAML1
234910_at,RASAL2
234912_at,LOC81787
234914_at,ZNF7
234915_s_at,DENR
234916_at,DBH
234917_at,MARVELD1
234918_at,NOP53
234919_s_at,SNTG1
234920_at,ZNF7
234921_at,ZNF470
234922_s_at,NHSL1
234923_at,RALGAPA1
234924_s_at,ZNF687
234925_at,LINC00917
234926_s_at,RTF2
234927_s_at,MAGIX
234928_x_at,RUNX3
234929_s_at,SPATA7
234930_at,TMEM234
234932_s_at,CDCP1
234933_at,CC2D2A
234935_at,NDOR1
234936_s_at,CC2D2A
234937_x_at,ZFP28
234938_at,BACH1
234939_s_at,PHF12
234940_s_at,VEPH1
234941_s_at,GPHN
234942_s_at,DNTTIP1
234944_s_at,MTFR2
234945_at,MTFR2
234946_at,ENTPD6
234947_s_at,FAM204A
234948_at,SLC27A5
234949_at,FRG1BP
234950_s_at,COP1
234951_s_at,COL12A1
234952_s_at,PHRF1
234953_x_at,ZNF19
234956_at,LOC93444
234960_at,HIST1H2APS5
234963_s_at,FA2H
234964_at,YME1L1
234966_at,KLK15
234967_at,IL6ST
234968_at,DENND4C
234969_s_at,EPC1
234970_at,TC2N
234971_x_at,PLCD3
234972_at,ARL16
234973_at,SLC38A5
234974_at,GALM
234975_at,GSPT1
234976_x_at,MTHFD2
234977_at,ZADH2
234978_at,SLC36A4
234979_at,BCDIN3D
234980_at,TLCD4
234981_x_at,CMBL
234982_at,UBR3
234983_at,C12orf49
234984_at,NEDD1
234985_at,LDLRAD3
234986_at,GCLM
234987_at,SAMHD1
234988_at,VCPIP1
234990_at,CBX5
234991_at,ZXDC
234992_x_at,ECT2
234993_at,ABHD13
234994_at,TMEM200A
234995_at,SPICE1
234996_at,CALCRL
234998_at,RAB11A
234999_at,C19orf47
235000_at,LPP
235001_at,DNAJC21
235002_at,NUDT16
235003_at,UHMK1
235004_at,RBM24
235005_at,DIS3L
235006_at,CDKN2AIPNL
235007_at,BBS7
235009_at,BOD1L1
235010_at,ZBED5-AS1
235011_at,MAP3K2
235012_at,LRCH1
235013_at,SLC31A1
235014_at,ILF3-DT
235015_at,ZDHHC9
235016_at,REEP3
235017_s_at,CSRNP3
235018_at,CSRNP3
235019_at,CPM
235020_at,TAF4B
235021_at,KIAA2026
235022_at,FAM210A
235023_at,VPS13C
235024_at,JADE1
235025_at,WDR89
235026_at,C12orf66
235027_at,ZNF736
235029_at,GINS4
235030_at,NXPE3
235032_at,DNAJC21
235033_at,NPEPL1
235034_at,VTI1A
235035_at,SLC35E1
235036_at,LIX1L
235037_at,TMEM41A
235038_at,KRR1
235039_x_at,LIN9
235040_at,RUNDC1
235041_at,GOSR2
235042_at,XIRP1
235043_at,FAM122A
235044_at,CYYR1
235045_at,RBM7
235046_at,INPP4B
235047_x_at,NACC1
235048_at,FAM169A
235049_at,ADCY1
235050_at,SLC2A12
235051_at,CCDC50
235052_at,ZNF792
235054_at,NUDT16
235055_x_at,MUC4
235056_at,ETV6
235057_at,ITCH
235058_at,GPN2
235059_at,RAB12
235060_at,LOC100190986
235061_at,PPM1K
235062_at,PIH1D2
235063_at,SHLD1
235064_s_at,SHLD1
235065_at,GAREM1
235066_at,MAP4
235067_at,MKLN1
235068_at,ZDHHC21
235069_at,TATDN3
235070_at,RBFOX1
235071_at,WDR92
235072_s_at,KIF13A
235073_at,SCAMP4
235074_at,SPRED1
235075_at,DSG3
235076_at,CALCOCO2
235077_at,MEG3
235079_at,ZNF704
235080_at,CLUAP1
235081_x_at,TRIM65
235082_at,PCNX1
235084_x_at,TRIM38
235085_at,PRAG1
235086_at,THBS1
235087_at,UNKL
235088_at,C4orf46
235089_at,FBXL20
235090_at,ZNF710
235091_at,PDE12
235093_at,PEX13
235095_at,BICDL2
235096_at,LEO1
235097_at,TRMT44
235098_at,PEX26
235099_at,CMTM8
235101_at,FNBP4
235103_at,MAN2A1
235104_at,ERAP2
235105_at,MED28
235106_at,MAML2
235107_at,PIAS2
235108_at,KCNK3
235109_at,ZBED3
235110_at,PLAAT3
235111_at,LSAMP
235112_at,KIAA1958
235113_at,LRR1
235114_x_at,HOOK3
235115_at,PDE8B
235116_at,TRAF1
235117_at,CHAC2
235118_at,CADM2
235119_at,TAF3
235120_at,SEC22C
235121_at,ZNF542P
235122_at,HIVEP3
235124_at,EIF3J-DT
235125_x_at,MIGA1
235126_at,FLVCR1-DT
235127_at,PMP2
235128_at,SYNPO
235129_at,PPP1R1A
235130_at,PANK2
235131_at,RHOJ
235132_at,NIFK-AS1
235133_at,ZDHHC14
235135_at,TAF10
235136_at,ORMDL3
235137_at,PCBP1-AS1
235139_at,GNGT2
235140_at,SHROOM1
235141_at,MARVELD2
235142_at,ZBTB8A
235143_at,SLC10A7
235144_at,RASEF
235145_at,ZBTB7B
235146_at,TMCC3
235148_at,KRTCAP3
235149_at,PGM2L1
235150_at,SESN3
235151_at,LOC283357
235152_at,LOC101927204
235153_at,RNF183
235154_at,TAF3
235155_at,BDH2
235156_at,BRWD3
235158_at,TMEM209
235160_at,ATF7
235161_at,RASSF8-AS1
235162_at,MDM4
235163_at,MOB3A
235164_at,ZNF25
235165_at,PARD6B
235166_at,ZNF148
235167_at,LOC100190986
235168_at,PIGM
235169_at,FBXO27
235170_at,ZNF92
235171_at,LOC100505501
235172_at,GABPB1-AS1
235173_at,MBNL1-AS1
235174_s_at,LINC01003
235175_at,GBP4
235176_at,ZFP82
235177_at,METTL21A
235178_x_at,ESCO2
235179_at,ZNF641
235180_at,STYX
235181_at,TYW5
235182_at,ISM1
235183_at,FILIP1
235184_at,AEBP2
235187_s_at,PCNX4
235188_at,PCNX4
235189_at,ICE2
235191_at,LINC00662
235192_at,TP53RK
235193_at,FAM214A
235194_at,TPCN2
235195_at,FBXW2
235196_at,CDC73
235197_s_at,OSTM1
235198_at,OSTM1
235199_at,RNF125
235201_at,FOXP2
235202_x_at,IKBIP
235204_at,ENTPD7
235205_at,OXR1
235208_at,CCDC112
235209_at,SBSPON
235210_s_at,SBSPON
235212_at,NRDE2
235213_at,ITPKB
235214_at,LURAP1
235215_at,ERCC4
235216_at,ESCO1
235217_at,LINC01004
235218_x_at,THAP6
235219_at,EXOC3-AS1
235220_at,YIPF4
235221_at,CBLN3
235222_x_at,XIAP
235223_at,RRP36
235224_s_at,CAND1
235225_at,SCN2B
235226_at,CDK19
235227_at,STXBP5
235228_at,CCDC85A
235230_at,PLCXD2
235231_at,ZNF789
235232_at,GMEB1
235233_s_at,GMEB1
235234_at,PATL1
235235_s_at,PATL1
235237_at,VMA21
235238_at,SHC4
235239_at,QSOX2
235240_at,ATXN3
235241_at,SLC38A9
235242_at,REL
235243_at,CLIP3
235244_at,CCDC58
235245_at,TMEM92
235246_at,WDR86
235248_at,BTBD9
235249_at,RDH13
235250_at,FLCN
235252_at,KSR1
235253_at,RAD1
235255_at,ATP6V0A2
235256_s_at,GALM
235257_at,ODF3B
235258_at,DCP2
235259_at,PACRGL
235260_s_at,PACRGL
235261_at,UNC45B
235262_at,ZNF585B
235264_at,HCFC2
235265_at,UBR3
235266_at,ATAD2
235267_at,MAGI2-AS3
235268_at,TADA2A
235269_at,FAM83F
235270_at,ZNF397
235271_s_at,ZNF397
235272_at,SBSN
235273_at,DNAAF4
235274_at,GABPB1-AS1
235275_at,BMP8B
235276_at,EPSTI1
235277_at,AMOTL1
235278_at,MACROD2
235279_at,PARVA
235280_at,POLR1A
235281_x_at,AHNAK
235283_at,INTS6
235284_s_at,LOC388692
235285_at,KDM5B
235287_at,CDK6
235289_at,EIF5A2
235290_at,ZNF782
235291_s_at,FLJ32255
235292_at,FLJ32255
235294_at,SIKE1
235295_at,PANX1
235296_at,EIF5A2
235297_at,CELF1
235298_at,WDR27
235299_at,SLC41A2
235300_x_at,RCHY1
235301_at,KIAA1324L
235302_at,GPATCH2L
235303_at,TRMT10B
235305_s_at,ECHDC2
235306_at,GIMAP8
235307_at,LMTK2
235308_at,ZBTB20
235309_at,RPS15A
235310_at,GCSAM
235311_at,FKBP14
235312_s_at,NRAP
235313_at,NRAP
235314_at,RPL32P3
235315_at,TSC22D1
235316_at,NAT8L
235318_at,FBN1
235319_at,LINC01004
235320_at,ARL6
235321_at,NDUFS1
235322_at,LOC101927151
235323_at,LOC100499489
235324_at,SRSF3
235326_at,CPSF7
235327_x_at,UBXN2A
235328_at,PLXNC1
235329_at,NOXO1
235330_at,CCDC117
235331_x_at,PCGF5
235333_at,B4GALT6
235334_at,ST6GALNAC3
235335_at,ABCA9
235337_at,SERTAD4
235338_s_at,SETDB2
235339_at,SETDB2
235340_at,GANC
235341_at,DNAJC3
235342_at,SPOCK3
235343_at,VASH2
235344_at,PPM1A
235345_at,RUFY2
235346_at,FUNDC1
235347_at,LRCH3
235348_at,ABHD13
235349_at,RMDN2
235350_at,C4orf19
235351_at,TTLL7
235352_at,MR1
235353_at,SEL1L3
235354_s_at,RSRC1
235355_at,CSRNP3
235356_at,NHLRC2
235357_at,DPF3
235358_at,LOC728485
235359_at,NRROS
235360_at,PLEKHM3
235361_at,STAMBP
235362_at,LOC729970
235364_at,TSC22D3
235365_at,PJVK
235366_at,ZNF10
235367_at,MYPN
235368_at,ADAMTS5
235369_at,C14orf28
235370_at,KREMEN1
235371_at,GXYLT2
235372_at,FCRLA
235373_at,LOC100506314
235375_x_at,TTC9B
235377_at,MLIP
235378_at,FAM161B
235379_at,LOC100506114
235381_at,RSF1
235382_at,LVRN
235383_at,MYO7B
235384_at,NUDT19
235385_at,MARCH1
235387_at,GSTCD
235388_at,CHD9
235389_at,PHF20
235390_at,SREK1IP1
235391_at,FAM92A
235394_at,PLAA
235395_at,SEC63
235396_at,TANGO2
235397_at,LINC00174
235398_at,ZNF805
235399_at,ERCC2
235400_at,FCRLA
235401_s_at,FCRLA
235402_at,PPP1R32
235404_at,ARID5B
235405_at,GSTA4
235406_x_at,TMEM161B-AS1
235407_at,RABGEF1
235408_x_at,ZNF117
235409_at,MGA
235410_at,NPHP3
235411_at,PGBD1
235412_at,ARHGEF7
235413_at,GGCX
235414_at,ZNF383
235415_at,RPRD2
235416_at,LOC643201
235417_at,SPOCD1
235418_at,FAHD2A
235420_at,HAPLN4
235421_at,MAP3K8
235423_at,ORC2
235424_at,FAM122A
235425_at,SGO2
235426_at,GATM
235427_at,CFLAR
235428_at,MINCR
235429_at,EIF3E
235430_at,ELMSAN1
235431_s_at,PELI3
235432_at,NPHP3
235433_at,APOOL
235434_at,CCDC134
235435_at,AASDH
235436_at,DDX31
235438_at,CYP7B1
235439_at,RBMS2
235440_at,SPTY2D1
235442_at,CXorf56
235443_at,CKMT2-AS1
235444_at,FOXP1
235446_at,XIST
235447_at,TRUB1
235448_at,ZXDC
235449_at,LRSAM1
235450_at,FBXL4
235451_at,SMAD5
235453_at,TOR1AIP2
235455_at,FAM131C
235457_at,MAML2
235458_at,HAVCR2
235459_at,RNF41
235460_at,SNX22
235461_at,TET2
235462_at,CPEB2
235463_s_at,CERS6
235464_at,CSNK1A1
235465_at,AMER2
235466_s_at,LOC102724017
235467_s_at,KCNC4
235468_at,RBFOX3
235470_at,LSM8
235471_at,VSTM4
235472_at,FUT10
235474_at,NEU3
235475_at,SERP1
235478_at,DCLRE1C
235479_at,CPEB2
235480_at,LOC100506472
235481_at,COMMD10
235482_at,PCBP1-AS1
235483_at,STX3
235484_at,PTAR1
235485_at,WDR44
235486_at,KIAA1549L
235488_at,RASL10B
235489_at,RHOJ
235490_at,TMEM107
235491_at,ZBTB10
235492_at,RNF217
235494_at,LSAMP
235495_at,CCDC97
235496_at,HRCT1
235497_at,LINC01128
235498_at,LRRIQ3
235499_at,LOC728743
235500_at,HNRNPC
235502_at,PPP2CA
235503_at,ASB5
235504_at,GREM2
235505_s_at,LRPAP1
235507_at,PCMTD1
235508_at,PML
235510_at,USHBP1
235512_at,CDKL1
235514_at,ASPRV1
235515_at,SYNE4
235516_at,SEPSECS
235517_at,PACRGL
235518_at,SLC8A1
235519_at,FOXK1
235520_at,ZNF280C
235521_at,HOXA3
235522_at,CLEC2D
235523_at,CTC1
235524_at,RALGAPA1
235526_at,SOX6
235527_at,DLGAP1
235528_at,GUCA1B
235529_x_at,SAMHD1
235533_at,COX19
235534_at,PHLDA3
235536_at,SNORD89
235537_at,OCIAD1
235539_at,NUMA1
235540_at,GNRH1
235541_at,LAS1L
235542_at,TET3
235543_at,LOC102723779
235544_x_at,FAM171A2
235545_at,DEPDC1
235546_at,SPINT1
235547_at,N4BP2L2
235548_at,APCDD1L
235549_at,RNF144B
235550_at,MAP9
235552_at,METTL14
235553_at,GAPVD1
235554_x_at,PACRGL
235556_at,CREBRF
235557_at,GPAT2
235558_at,RBMS2
235560_at,NOVA2
235561_at,TXNL1
235562_at,C3orf70
235563_at,GPRC5A
235564_at,ZNF117
235565_at,ZNF425
235566_at,TMF1
235567_at,RORA
235568_at,MCEMP1
235569_at,VPS37D
235570_at,RBMS3
235571_at,MIR34A
235572_at,SPC24
235573_at,HSPH1
235574_at,GBP4
235576_at,WDR27
235577_at,ZNF652
235578_at,ABCC9
235579_at,SCAF11
235580_at,ZNF141
235582_at,E2F2
235583_at,ILDR1
235584_at,STARD7-AS1
235585_at,DR1
235587_at,PAXIP1-AS1
235588_at,ESCO2
235590_at,SLF2
235591_at,SSTR1
235593_at,ZEB2
235595_at,ARHGEF2
235598_at,SMAD2
235599_at,LINC01139
235600_at,DLK1
235602_at,TP53INP1
235603_at,HNRNPU
235604_x_at,ZNF493
235605_at,CASZ1
235606_at,DUBR
235607_at,LOC101928963
235608_at,FBXL3
235609_at,BRIP1
235610_at,ALKBH8
235611_at,SREK1
235612_at,PRPF38A
235614_at,TMEM151A
235615_at,PGGT1B
235616_at,TSHZ2
235617_x_at,LOC100507537
235618_at,ZNF507
235619_at,ASB4
235620_x_at,ZMYM5
235621_at,FAHD2A
235623_at,ELP2
235624_at,HDLBP
235625_at,VPS41
235626_at,CAMK1D
235627_at,PFN4
235631_at,DDR2
235634_at,PURG
235635_at,ARHGAP5
235638_at,RASSF6
